publishedAt,title,description
2017-01-01,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss
2018-01-01,2018	Old Line Bancshares Inc OLBK will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on September 28 2018 Shareholders who purchased OLBK prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/IB4dTlDdiVA/old-line-bancshares-inc-olbk-ex-dividend-date-scheduled-for-september-13-2018-cm1021425,2018	Old Line Bancshares Inc OLBK will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on September 28 2018 Shareholders who purchased OLBK prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/IB4dTlDdiVA/old-line-bancshares-inc-olbk-ex-dividend-date-scheduled-for-september-13-2018-cm1021425
2018-01-01,2018	Fauquier Bankshares Inc FBSS will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2018 Shareholders who purchased FBSS prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BdBRaxpncwU/fauquier-bankshares-inc-fbss-ex-dividend-date-scheduled-for-september-13-2018-cm1021413,2018	Fauquier Bankshares Inc FBSS will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2018 Shareholders who purchased FBSS prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/BdBRaxpncwU/fauquier-bankshares-inc-fbss-ex-dividend-date-scheduled-for-september-13-2018-cm1021413
2018-01-01,2018	Fauquier Bankshares Inc FBSS will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2018 Shareholders who purchased FBSS prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GW4aWsSbGCI/fauquier-bankshares-inc-fbss-ex-dividend-date-scheduled-for-september-13-2018-cm1021413,2018	Fauquier Bankshares Inc FBSS will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 12 per share is scheduled to be paid on October 01 2018 Shareholders who purchased FBSS prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/GW4aWsSbGCI/fauquier-bankshares-inc-fbss-ex-dividend-date-scheduled-for-september-13-2018-cm1021413
2018-01-01,2018	Unity Bancorp Inc UNTY will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 07 per share is scheduled to be paid on September 28 2018 Shareholders who purchased UNTY prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MybOk4CSiek/unity-bancorp-inc-unty-ex-dividend-date-scheduled-for-september-13-2018-cm1021409,2018	Unity Bancorp Inc UNTY will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 07 per share is scheduled to be paid on September 28 2018 Shareholders who purchased UNTY prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MybOk4CSiek/unity-bancorp-inc-unty-ex-dividend-date-scheduled-for-september-13-2018-cm1021409
2018-01-01,2018	Unity Bancorp Inc UNTY will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 07 per share is scheduled to be paid on September 28 2018 Shareholders who purchased UNTY prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LJEhbnFHHLk/unity-bancorp-inc-unty-ex-dividend-date-scheduled-for-september-13-2018-cm1021409,2018	Unity Bancorp Inc UNTY will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 07 per share is scheduled to be paid on September 28 2018 Shareholders who purchased UNTY prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LJEhbnFHHLk/unity-bancorp-inc-unty-ex-dividend-date-scheduled-for-september-13-2018-cm1021409
2018-01-01,2018	Community Bank System Inc CBU will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 38 per share is scheduled to be paid on October 10 2018 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ERH5_afmBig/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2018-cm1021368,2018	Community Bank System Inc CBU will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 38 per share is scheduled to be paid on October 10 2018 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ERH5_afmBig/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2018-cm1021368
2018-01-01,2018	Community Bank System Inc CBU will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 38 per share is scheduled to be paid on October 10 2018 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vktQWqVcy5I/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2018-cm1021368,2018	Community Bank System Inc CBU will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 38 per share is scheduled to be paid on October 10 2018 Shareholders who purchased CBU prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vktQWqVcy5I/community-bank-system-inc-cbu-ex-dividend-date-scheduled-for-september-13-2018-cm1021368
2018-01-01,2018	Banc of California Inc BANC will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 13 per share is scheduled to be paid on October 01 2018 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/HS6Ru6ihYtQ/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2018-cm1021358,2018	Banc of California Inc BANC will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 13 per share is scheduled to be paid on October 01 2018 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/HS6Ru6ihYtQ/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2018-cm1021358
2018-01-01,2018	Banc of California Inc BANC will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 13 per share is scheduled to be paid on October 01 2018 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N2rYwm90JQo/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2018-cm1021358,2018	Banc of California Inc BANC will begin trading ex dividend on September 13 2018 A cash dividend payment of 0 13 per share is scheduled to be paid on October 01 2018 Shareholders who purchased BANC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N2rYwm90JQo/banc-of-california-inc-banc-ex-dividend-date-scheduled-for-september-13-2018-cm1021358
2018-01-01,2018	Evans Bancorp Inc EVBN will begin trading ex dividend on September 11 2018 A cash dividend payment of 0 46 per share is scheduled to be paid on October 04 2018 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iwO1FVEHud4/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-11-2018-cm1020015,2018	Evans Bancorp Inc EVBN will begin trading ex dividend on September 11 2018 A cash dividend payment of 0 46 per share is scheduled to be paid on October 04 2018 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/iwO1FVEHud4/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-11-2018-cm1020015
2018-01-01,2018	Evans Bancorp Inc EVBN will begin trading ex dividend on September 11 2018 A cash dividend payment of 0 46 per share is scheduled to be paid on October 04 2018 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VEcQjCBuOLk/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-11-2018-cm1020015,2018	Evans Bancorp Inc EVBN will begin trading ex dividend on September 11 2018 A cash dividend payment of 0 46 per share is scheduled to be paid on October 04 2018 Shareholders who purchased EVBN prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/VEcQjCBuOLk/evans-bancorp-inc-evbn-ex-dividend-date-scheduled-for-september-11-2018-cm1020015
2018-01-01,2018	Live Oak Bancshares Inc LOB will begin trading ex dividend on September 10 2018 A cash dividend payment of 0 03 per share is scheduled to be paid on September 25 2018 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/G_NGpVx55EU/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-september-10-2018-cm1019238,2018	Live Oak Bancshares Inc LOB will begin trading ex dividend on September 10 2018 A cash dividend payment of 0 03 per share is scheduled to be paid on September 25 2018 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/G_NGpVx55EU/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-september-10-2018-cm1019238
2018-01-01,2018	Colony Bankcorp Inc CBAN will begin trading ex dividend on August 30 2018 A cash dividend payment of 0 05 per share is scheduled to be paid on September 28 2018 Shareholders who purchased CBAN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8tWUmxPo0z0/colony-bankcorp-inc-cban-ex-dividend-date-scheduled-for-august-30-2018-cm1014679,2018	Colony Bankcorp Inc CBAN will begin trading ex dividend on August 30 2018 A cash dividend payment of 0 05 per share is scheduled to be paid on September 28 2018 Shareholders who purchased CBAN prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8tWUmxPo0z0/colony-bankcorp-inc-cban-ex-dividend-date-scheduled-for-august-30-2018-cm1014679
2018-01-01,2018	Live Oak Bancshares Inc LOB will begin trading ex dividend on September 10 2018 A cash dividend payment of 0 03 per share is scheduled to be paid on September 25 2018 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8wWAL7SSQho/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-september-10-2018-cm1019238,2018	Live Oak Bancshares Inc LOB will begin trading ex dividend on September 10 2018 A cash dividend payment of 0 03 per share is scheduled to be paid on September 25 2018 Shareholders who purchased LOB prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/8wWAL7SSQho/live-oak-bancshares-inc-lob-ex-dividend-date-scheduled-for-september-10-2018-cm1019238
2018-01-01,2018	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on September 10 2018 A cash dividend payment of 0 47 per share is scheduled to be paid on September 25 2018 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m9VUwhKjU24/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-september-10-2018-cm1019236,2018	Penns Woods Bancorp Inc PWOD will begin trading ex dividend on September 10 2018 A cash dividend payment of 0 47 per share is scheduled to be paid on September 25 2018 Shareholders who purchased PWOD prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/m9VUwhKjU24/penns-woods-bancorp-inc-pwod-ex-dividend-date-scheduled-for-september-10-2018-cm1019236
2018-01-01,2018	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on September 25 2018 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DST0hau0-9U/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-september-07-2018-cm1018444,2018	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on September 25 2018 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DST0hau0-9U/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-september-07-2018-cm1018444
2018-01-01,2018	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on September 25 2018 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/q7BE3nBsdhI/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-september-07-2018-cm1018444,2018	Auburn National Bancorporation Inc AUBN will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 24 per share is scheduled to be paid on September 25 2018 Shareholders who purchased AUBN prior to the ex dividend date are eligible for the cash dividend	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/q7BE3nBsdhI/auburn-national-bancorporation-inc-aubn-ex-dividend-date-scheduled-for-september-07-2018-cm1018444
2018-01-01,2018	CB Financial Services Inc CBFV will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on September 20 2018 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uBQEbWYMBp0/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-september-07-2018-cm1018430,2018	CB Financial Services Inc CBFV will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on September 20 2018 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uBQEbWYMBp0/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-september-07-2018-cm1018430
2018-01-01,2018	CB Financial Services Inc CBFV will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on September 20 2018 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/l7UEvRieKvo/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-september-07-2018-cm1018430,2018	CB Financial Services Inc CBFV will begin trading ex dividend on September 07 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on September 20 2018 Shareholders who purchased CBFV prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/l7UEvRieKvo/cb-financial-services-inc-cbfv-ex-dividend-date-scheduled-for-september-07-2018-cm1018430
