publishedAt,title,description
2018-01-01,2018	Kadant Inc KAI will begin trading ex dividend on July 11 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on August 09 2018 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 76 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Rxz1irZKTio/kadant-inc-kai-ex-dividend-date-scheduled-for-july-11-2018-cm989050,2018	Kadant Inc KAI will begin trading ex dividend on July 11 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on August 09 2018 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 76 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Rxz1irZKTio/kadant-inc-kai-ex-dividend-date-scheduled-for-july-11-2018-cm989050
2018-01-01,2018	Kadant Inc KAI will begin trading ex dividend on July 11 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on August 09 2018 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 76 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/pynM9htzHwE/kadant-inc-kai-ex-dividend-date-scheduled-for-july-11-2018-cm989050,2018	Kadant Inc KAI will begin trading ex dividend on July 11 2018 A cash dividend payment of 0 22 per share is scheduled to be paid on August 09 2018 Shareholders who purchased KAI prior to the ex dividend date are eligible for the cash dividend payment This represents an 4 76 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/pynM9htzHwE/kadant-inc-kai-ex-dividend-date-scheduled-for-july-11-2018-cm989050
2018-01-01,2018	Owens Corning Inc OC will begin trading ex dividend on July 16 2018 A cash dividend payment of 0 21 per share is scheduled to be paid on August 02 2018 Shareholders who purchased OC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OZWeohwup7g/owens-corning-inc-oc-ex-dividend-date-scheduled-for-july-16-2018-cm990837,2018	Owens Corning Inc OC will begin trading ex dividend on July 16 2018 A cash dividend payment of 0 21 per share is scheduled to be paid on August 02 2018 Shareholders who purchased OC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/OZWeohwup7g/owens-corning-inc-oc-ex-dividend-date-scheduled-for-july-16-2018-cm990837
2018-01-01,2018	Owens Corning Inc OC will begin trading ex dividend on July 16 2018 A cash dividend payment of 0 21 per share is scheduled to be paid on August 02 2018 Shareholders who purchased OC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/pULBfo_sOXU/owens-corning-inc-oc-ex-dividend-date-scheduled-for-july-16-2018-cm990837,2018	Owens Corning Inc OC will begin trading ex dividend on July 16 2018 A cash dividend payment of 0 21 per share is scheduled to be paid on August 02 2018 Shareholders who purchased OC prior to the ex dividend date are eligible for the cash dividend payment This marks the 3rd quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/pULBfo_sOXU/owens-corning-inc-oc-ex-dividend-date-scheduled-for-july-16-2018-cm990837
2018-01-01,2018	nVent Electric plc NVT will begin trading ex dividend on August 02 2018 A cash dividend payment of 0 175 per share is scheduled to be paid on August 17 2018 Shareholders who purchased NVT prior to the ex dividend date are eligible for the cash dividend payment At the current stock	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NAvZInR33yM/nvent-electric-plc-nvt-ex-dividend-date-scheduled-for-august-02-2018-cm1000180,2018	nVent Electric plc NVT will begin trading ex dividend on August 02 2018 A cash dividend payment of 0 175 per share is scheduled to be paid on August 17 2018 Shareholders who purchased NVT prior to the ex dividend date are eligible for the cash dividend payment At the current stock	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/NAvZInR33yM/nvent-electric-plc-nvt-ex-dividend-date-scheduled-for-august-02-2018-cm1000180
2018-01-01,2018	nVent Electric plc NVT will begin trading ex dividend on August 02 2018 A cash dividend payment of 0 175 per share is scheduled to be paid on August 17 2018 Shareholders who purchased NVT prior to the ex dividend date are eligible for the cash dividend payment At the current stock	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MfD_Jk3pBZ8/nvent-electric-plc-nvt-ex-dividend-date-scheduled-for-august-02-2018-cm1000180,2018	nVent Electric plc NVT will begin trading ex dividend on August 02 2018 A cash dividend payment of 0 175 per share is scheduled to be paid on August 17 2018 Shareholders who purchased NVT prior to the ex dividend date are eligible for the cash dividend payment At the current stock	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/MfD_Jk3pBZ8/nvent-electric-plc-nvt-ex-dividend-date-scheduled-for-august-02-2018-cm1000180
2018-01-01,2018	Standex International Corporation SXI will begin trading ex dividend on August 08 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on August 24 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/oJYp-sax0dQ/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-august-08-2018-cm1003311,2018	Standex International Corporation SXI will begin trading ex dividend on August 08 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on August 24 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/oJYp-sax0dQ/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-august-08-2018-cm1003311
2018-01-01,2018	Standex International Corporation SXI will begin trading ex dividend on August 08 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on August 24 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Yh7_Bu4YWWw/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-august-08-2018-cm1003311,2018	Standex International Corporation SXI will begin trading ex dividend on August 08 2018 A cash dividend payment of 0 18 per share is scheduled to be paid on August 24 2018 Shareholders who purchased SXI prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Yh7_Bu4YWWw/standex-international-corporation-sxi-ex-dividend-date-scheduled-for-august-08-2018-cm1003311
2018-01-01,2018	AGCO Corporation AGCO will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 15 per share is scheduled to be paid on September 14 2018 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dEYZCaM2wQw/agco-corporation-agco-ex-dividend-date-scheduled-for-august-14-2018-cm1006509,2018	AGCO Corporation AGCO will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 15 per share is scheduled to be paid on September 14 2018 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/dEYZCaM2wQw/agco-corporation-agco-ex-dividend-date-scheduled-for-august-14-2018-cm1006509
2018-01-01,2018	AGCO Corporation AGCO will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 15 per share is scheduled to be paid on September 14 2018 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1yjOG6xpUsw/agco-corporation-agco-ex-dividend-date-scheduled-for-august-14-2018-cm1006509,2018	AGCO Corporation AGCO will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 15 per share is scheduled to be paid on September 14 2018 Shareholders who purchased AGCO prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1yjOG6xpUsw/agco-corporation-agco-ex-dividend-date-scheduled-for-august-14-2018-cm1006509
2018-01-01,2018	Graham Corporation GHM will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on August 29 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/W3FewR_V-G8/graham-corporation-ghm-ex-dividend-date-scheduled-for-august-14-2018-cm1006546,2018	Graham Corporation GHM will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on August 29 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/W3FewR_V-G8/graham-corporation-ghm-ex-dividend-date-scheduled-for-august-14-2018-cm1006546
2018-01-01,2018	Graham Corporation GHM will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on August 29 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/paMyIzJLjhY/graham-corporation-ghm-ex-dividend-date-scheduled-for-august-14-2018-cm1006546,2018	Graham Corporation GHM will begin trading ex dividend on August 14 2018 A cash dividend payment of 0 1 per share is scheduled to be paid on August 29 2018 Shareholders who purchased GHM prior to the ex dividend date are eligible for the cash dividend payment At the current stock price	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/paMyIzJLjhY/graham-corporation-ghm-ex-dividend-date-scheduled-for-august-14-2018-cm1006546
2018-01-01,2018	Kennametal Inc KMT will begin trading ex dividend on August 15 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on August 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 13th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Qw7VV16SY1U/kennametal-inc-kmt-ex-dividend-date-scheduled-for-august-15-2018-cm1007248,2018	Kennametal Inc KMT will begin trading ex dividend on August 15 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on August 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 13th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Qw7VV16SY1U/kennametal-inc-kmt-ex-dividend-date-scheduled-for-august-15-2018-cm1007248
2018-01-01,2018	Kennametal Inc KMT will begin trading ex dividend on August 15 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on August 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 13th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/rFhS31zrlHg/kennametal-inc-kmt-ex-dividend-date-scheduled-for-august-15-2018-cm1007248,2018	Kennametal Inc KMT will begin trading ex dividend on August 15 2018 A cash dividend payment of 0 2 per share is scheduled to be paid on August 28 2018 Shareholders who purchased KMT prior to the ex dividend date are eligible for the cash dividend payment This marks the 13th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/rFhS31zrlHg/kennametal-inc-kmt-ex-dividend-date-scheduled-for-august-15-2018-cm1007248
2018-01-01,2018	Lindsay Corporation LNN will begin trading ex dividend on August 16 2018 A cash dividend payment of 0 31 per share is scheduled to be paid on August 31 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This represents an 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uNHuk3YCXsY/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-august-16-2018-cm1007846,2018	Lindsay Corporation LNN will begin trading ex dividend on August 16 2018 A cash dividend payment of 0 31 per share is scheduled to be paid on August 31 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This represents an 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uNHuk3YCXsY/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-august-16-2018-cm1007846
2018-01-01,2018	Lindsay Corporation LNN will begin trading ex dividend on August 16 2018 A cash dividend payment of 0 31 per share is scheduled to be paid on August 31 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This represents an 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gaAUinMbW34/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-august-16-2018-cm1007846,2018	Lindsay Corporation LNN will begin trading ex dividend on August 16 2018 A cash dividend payment of 0 31 per share is scheduled to be paid on August 31 2018 Shareholders who purchased LNN prior to the ex dividend date are eligible for the cash dividend payment This represents an 3	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/gaAUinMbW34/lindsay-corporation-lnn-ex-dividend-date-scheduled-for-august-16-2018-cm1007846
2018-01-01,2018	Snap On Incorporated SNA will begin trading ex dividend on August 16 2018 A cash dividend payment of 0 82 per share is scheduled to be paid on September 10 2018 Shareholders who purchased SNA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7gkLb1LF8_w/snap-on-incorporated-sna-ex-dividend-date-scheduled-for-august-16-2018-cm1007849,2018	Snap On Incorporated SNA will begin trading ex dividend on August 16 2018 A cash dividend payment of 0 82 per share is scheduled to be paid on September 10 2018 Shareholders who purchased SNA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/7gkLb1LF8_w/snap-on-incorporated-sna-ex-dividend-date-scheduled-for-august-16-2018-cm1007849
